,id,app_name,genres,tags,specs,combined_features
4739,251730,legend of grimrock 2,adventure,rpg,singleplayer,adventure rpg singleplayer
4740,257730,infinity wars animated trading card game,free to play,free to play,singleplayer,free to play free to play singleplayer
4741,249115,coh 2soviet skin l makeshift sand southern front,strategy,strategy,singleplayer,strategy strategy singleplayer
4742,384000,cross of the dutchman,action,action,singleplayer,action action singleplayer
4743,7520,two worlds ii hd,rpg,rpg,singleplayer,rpg rpg singleplayer
4744,6510,lost planet extreme condition,action,action,singleplayer,action action singleplayer
4745,331600,one piece pirate warriors 3,action,anime,singleplayer,action anime singleplayer
4746,440800,trial by viking,action,action,singleplayer,action action singleplayer
4747,531530,polygod,action,early access,singleplayer,action early access singleplayer
4748,438810,tictoctowerteslagrad dlc,action,action,singleplayer,action action singleplayer
4749,24676,trainz simulator dlc prr t1,simulation,simulation,singleplayer,simulation simulation singleplayer
4750,419934,ggxrd system voicezato1,action,action,singleplayer,action action singleplayer
4751,222562,train simulator freightliner class 66 v20 loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4752,544610,battlestar galactica deadlock,strategy,strategy,singleplayer,strategy strategy singleplayer
4753,521350,use your words,casual,casual,local multiplayer,casual casual local multiplayer
4754,509709,rocksmith 2014 edition remastered variety song pack vii,casual,casual,singleplayer,casual casual singleplayer
4755,704370,water pipeline,adventure,strategy,singleplayer,adventure strategy singleplayer
4756,67360,mafia ii dlc war hero pack,action,action,singleplayer,action action singleplayer
4757,502840,pixel puzzles ultimatepuzzle pack fractal rings,casual,indie,singleplayer,casual indie singleplayer
4758,678850,uurnog uurnlimited,indie,indie,singleplayer,indie indie singleplayer
4759,379548,fsx steam editionmeigs field kcgx addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4760,449480,overfall soundtrack,indie,strategy,singleplayer,indie strategy singleplayer
4761,682170,witchkin,action,early access,singleplayer,action early access singleplayer
4762,295003,rocksmith 2014 creedmy own prison,casual,casual,singleplayer,casual casual singleplayer
4763,209545,strike suit zero soundtrack,action,action,singleplayer,action action singleplayer
4764,349080,goats on a bridgeost,action,indie,singleplayer,action indie singleplayer
4765,527080,fantasy groundsquests of doom pfrpg,indie,rpg,multiplayer,indie rpg multiplayer
4766,442860,vega tank,action,action,singleplayer,action action singleplayer
4767,264220,mr bree,action,indie,singleplayer,action indie singleplayer
4768,344240,man o war corsairwarhammer naval battles,action,adventure,singleplayer,action adventure singleplayer
4769,281750,munin,adventure,indie,singleplayer,adventure indie singleplayer
4770,607550,fantasy groundshellfrost pirates of the crystal flow savage worlds,indie,strategy,multiplayer,indie strategy multiplayer
4771,301360,kill fun yeah,action,action,multiplayer,action action multiplayer
4772,341460,fallen temple,rpg,rpg,singleplayer,rpg rpg singleplayer
4773,405820,turok,action,action,singleplayer,action action singleplayer
4774,530610,banned footage vol2,action,action,singleplayer,action action singleplayer
4775,582930,hive jump ost,action,action,singleplayer,action action singleplayer
4776,305640,shattered planet,indie,rpg,singleplayer,indie rpg singleplayer
4777,376944,train simulator the alaska railroad anchorageseward route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4778,453270,madness cubed,action,action,singleplayer,action action singleplayer
4779,639250,rival books of asterheptameron starter deck,casual,strategy,singleplayer,casual strategy singleplayer
4780,570560,fantasy groundscall of cthulhu crackd and cookd manse coc,indie,strategy,multiplayer,indie strategy multiplayer
4781,442500,age of gladiators,casual,strategy,singleplayer,casual strategy singleplayer
4782,396280,anarchy online,action,free to play,singleplayer,action free to play singleplayer
4783,289200,ascension to the throne,rpg,rpg,singleplayer,rpg rpg singleplayer
4784,614001,xplane 11addon aerosoftairport maastrichtaachen,simulation,simulation,singleplayer,simulation simulation singleplayer
4785,489700,battle forever,action,action,singleplayer,action action singleplayer
4786,702414,eightminute empire starfall crater map,casual,indie,singleplayer,casual indie singleplayer
4787,455330,dispatcherarts,action,action,singleplayer,action action singleplayer
4788,241369,expansioneuropa universalis iv conquest of paradise,simulation,strategy,singleplayer,simulation strategy singleplayer
4789,32360,the secret of monkey island special edition,adventure,pointclick,singleplayer,adventure pointclick singleplayer
4790,397020,ironkraftroad to hell,action,early access,singleplayer,action early access singleplayer
4791,751170,driving theory test uk 201718driving test success,education,education,none,education education none
4792,615250,max mechanized assaultexploration,action,strategy,singleplayer,action strategy singleplayer
4793,277753,train simulator gwr small prairies loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4794,559350,eurgavafight for haaria,casual,rpg,singleplayer,casual rpg singleplayer
4795,316950,war operations,casual,casual,singleplayer,casual casual singleplayer
4796,716600,premier buggy racing tour,indie,racing,singleplayer,indie racing singleplayer
4797,753140,wild rts,action,action,singleplayer,action action singleplayer
4798,422190,drod smitemasters selection expansions 12,adventure,strategy,singleplayer,adventure strategy singleplayer
4799,444880,death stair,action,casual,multiplayer,action casual multiplayer
4800,527930,spa mania 2,casual,casual,singleplayer,casual casual singleplayer
4801,501151,rising islandsart book,adventure,adventure,singleplayer,adventure adventure singleplayer
4802,336240,typoman,adventure,2d,singleplayer,adventure 2d singleplayer
4803,302290,infinite game works episode 0,casual,simulation,singleplayer,casual simulation singleplayer
4804,690880,soulfrost originalarranged soundtrack,action,action,singleplayer,action action singleplayer
4805,459020,melting hearts our love will grow 2,adventure,simulation,singleplayer,adventure simulation singleplayer
4806,494450,office lovers,adventure,adventure,singleplayer,adventure adventure singleplayer
4807,448780,sixtieth kilometer,adventure,visual novel,singleplayer,adventure visual novel singleplayer
4808,711330,trial of the demon hunter,adventure,adventure,singleplayer,adventure adventure singleplayer
4809,394090,bounty traintrainium edition,indie,strategy,singleplayer,indie strategy singleplayer
4810,574330,mac exporter,animation amp modeling,utilities,singleplayer,animation amp modeling utilities singleplayer
4811,415740,omnibus,action,indie,singleplayer,action indie singleplayer
4812,700690,wanderland explorer pack,adventure,adventure,singleplayer,adventure adventure singleplayer
4813,206093,rocksmithbostonmore than a feeling,casual,casual,singleplayer,casual casual singleplayer
4814,734010,kolbeinn,adventure,indie,singleplayer,adventure indie singleplayer
4815,266010,lyne,casual,puzzle,singleplayer,casual puzzle singleplayer
4816,635751,logisticalgermany,casual,strategy,singleplayer,casual strategy singleplayer
4817,671160,slime rancher original soundtrack,action,indie,singleplayer,action indie singleplayer
4818,9010,return to castle wolfenstein,action,fps,singleplayer,action fps singleplayer
4819,474740,sniper elite 4season pass,action,violent,singleplayer,action violent singleplayer
4820,701980,of guards and thievesfounders army pack,action,action,multiplayer,action action multiplayer
4821,447530,va11 halla cyberpunk bartender action,adventure,cyberpunk,singleplayer,adventure cyberpunk singleplayer
4822,430370,babel choice original soundtrack,action,action,singleplayer,action action singleplayer
4823,316240,professional lumberjack 2015,simulation,simulation,singleplayer,simulation simulation singleplayer
4824,425710,dragons wakesoundtrack,action,action,singleplayer,action action singleplayer
4825,736000,the reflection,none,episodic,none,none episodic none
4826,761630,akda,casual,casual,singleplayer,casual casual singleplayer
4827,342809,rocksmith 2014 busheverything zen,casual,casual,singleplayer,casual casual singleplayer
4828,689400,madu maths,casual,free to play,singleplayer,casual free to play singleplayer
4829,668560,thomaz,adventure,adventure,singleplayer,adventure adventure singleplayer
4830,689750,youtubers clicker,casual,casual,singleplayer,casual casual singleplayer
4831,33120,alien shooter 2 reloaded,action,action,singleplayer,action action singleplayer
4832,696020,surface game of gods collectors edition,adventure,casual,singleplayer,adventure casual singleplayer
4833,342782,rocksmith 2014 the carsgood times roll,casual,casual,singleplayer,casual casual singleplayer
4834,491402,rpg maker mvkarugamo fantasy bgm pack 03,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
4835,338170,ratz instagib,action,indie,multiplayer,action indie multiplayer
4836,430190,wondershot,indie,indie,singleplayer,indie indie singleplayer
4837,536950,legend of ares,free to play,free to play,singleplayer,free to play free to play singleplayer
4838,334840,drive to hell,action,action,singleplayer,action action singleplayer
4839,376700,the escapistsescape team,action,strategy,singleplayer,action strategy singleplayer
4840,748340,dying lightwhite death bundle,action,action,singleplayer,action action singleplayer
4841,400360,adams venture origins,adventure,adventure,singleplayer,adventure adventure singleplayer
4842,203210,titan attacks,action,indie,singleplayer,action indie singleplayer
4843,598610,avalon legends solitaire,casual,strategy,singleplayer,casual strategy singleplayer
4844,681980,lycah,adventure,adventure,singleplayer,adventure adventure singleplayer
4845,456220,two worlds iicall of the tenebrae,action,adventure,singleplayer,action adventure singleplayer
